player_code,pen_now,pen_prev,penalties_order,declared_first,prev_taker,either
491012,0.0,0.0,,0.0,0.0,0.0
491279,0.0,0.0,,0.0,0.0,0.0
491501,0.0,0.0,,0.0,0.0,0.0
492777,0.0,0.0,,0.0,0.0,0.0
492831,0.0,0.0,,0.0,0.0,0.0
492859,0.0,0.0,,0.0,0.0,0.0
493105,0.0,0.0,,0.0,0.0,0.0
493125,0.0,0.0,,0.0,0.0,0.0
493250,0.0,0.0,,0.0,0.0,0.0
493362,0.0,0.0,4.0,0.0,0.0,0.0
494307,0.0,0.0,,0.0,0.0,0.0
494521,0.0,0.0,,0.0,0.0,0.0
494595,0.0,0.0,,0.0,0.0,0.0
494779,0.0,0.0,,0.0,0.0,0.0
494960,0.0,0.0,,0.0,0.0,0.0
495024,0.0,0.0,,0.0,0.0,0.0
496178,0.0,0.0,,0.0,0.0,0.0
496208,0.0,0.0,,0.0,0.0,0.0
496221,0.0,0.0,,0.0,0.0,0.0
496661,0.0,0.0,,0.0,0.0,0.0
497606,0.0,0.0,,0.0,0.0,0.0
497894,0.0,0.0,,0.0,0.0,0.0
497949,0.0,0.0,,0.0,0.0,0.0
498016,0.0,0.0,,0.0,0.0,0.0
499169,0.0,0.0,,0.0,0.0,0.0
499175,0.0,0.0,,0.0,0.0,0.0
499300,0.0,0.0,,0.0,0.0,0.0
499309,0.0,0.0,,0.0,0.0,0.0
499604,0.0,0.0,,0.0,0.0,0.0
499716,0.0,0.0,,0.0,0.0,0.0
499717,0.0,0.0,,0.0,0.0,0.0
499721,0.0,0.0,,0.0,0.0,0.0
499724,0.0,0.0,,0.0,0.0,0.0
499726,0.0,0.0,,0.0,0.0,0.0
500016,0.0,0.0,,0.0,0.0,0.0
500040,0.0,0.0,,0.0,0.0,0.0
500058,0.0,0.0,,0.0,0.0,0.0
500151,0.0,0.0,,0.0,0.0,0.0
500926,0.0,0.0,,0.0,0.0,0.0
501837,0.0,0.0,,0.0,0.0,0.0
502222,0.0,0.0,,0.0,0.0,0.0
502500,9.0,0.0,2.0,0.0,0.0,0.0
502697,0.0,0.0,,0.0,0.0,0.0
503139,0.0,0.0,,0.0,0.0,0.0
503301,0.0,0.0,,0.0,0.0,0.0
503714,0.0,0.0,,0.0,0.0,0.0
504783,0.0,0.0,,0.0,0.0,0.0
507433,0.0,0.0,,0.0,0.0,0.0
508395,0.0,0.0,,0.0,0.0,0.0
508479,0.0,0.0,,0.0,0.0,0.0
509291,0.0,0.0,,0.0,0.0,0.0
509416,0.0,0.0,,0.0,0.0,0.0
510281,0.0,0.0,,0.0,0.0,0.0
510362,0.0,0.0,,0.0,0.0,0.0
510363,0.0,0.0,,0.0,0.0,0.0
510500,0.0,0.0,,0.0,0.0,0.0
510663,0.0,0.0,,0.0,0.0,0.0
511499,0.0,1.0,,0.0,0.0,0.0
512462,0.0,0.0,,0.0,0.0,0.0
513046,0.0,0.0,,0.0,0.0,0.0
513418,1.0,0.0,3.0,0.0,0.0,0.0
513433,0.0,0.0,,0.0,0.0,0.0
513466,0.0,0.0,,0.0,0.0,0.0
513527,0.0,0.0,,0.0,0.0,0.0
514254,0.0,0.0,,0.0,0.0,0.0
514356,0.0,0.0,,0.0,0.0,0.0
515046,0.0,0.0,,0.0,0.0,0.0
515597,0.0,0.0,,0.0,0.0,0.0
515621,0.0,0.0,,0.0,0.0,0.0
516895,0.0,0.0,,0.0,0.0,0.0
516939,0.0,0.0,,0.0,0.0,0.0
517052,0.0,0.0,,0.0,0.0,0.0
517179,0.0,0.0,,0.0,0.0,0.0
518030,0.0,0.0,,0.0,0.0,0.0
518438,0.0,0.0,,0.0,0.0,0.0
518442,0.0,0.0,,0.0,0.0,0.0
519321,0.0,0.0,,0.0,0.0,0.0
519634,0.0,0.0,,0.0,0.0,0.0
519895,0.0,0.0,,0.0,0.0,0.0
519913,0.0,0.0,,0.0,0.0,0.0
523700,0.0,0.0,,0.0,0.0,0.0
523705,0.0,0.0,,0.0,0.0,0.0
530121,0.0,0.0,,0.0,0.0,0.0
530318,0.0,0.0,,0.0,0.0,0.0
530335,0.0,0.0,,0.0,0.0,0.0
531170,0.0,0.0,,0.0,0.0,0.0
531442,0.0,0.0,,0.0,0.0,0.0
532529,0.0,0.0,,0.0,0.0,0.0
532534,0.0,0.0,,0.0,0.0,0.0
532605,0.0,0.0,,0.0,0.0,0.0
533463,0.0,0.0,,0.0,0.0,0.0
535301,0.0,0.0,,0.0,0.0,0.0
535818,0.0,0.0,,0.0,0.0,0.0
536109,0.0,0.0,,0.0,0.0,0.0
536661,0.0,0.0,,0.0,0.0,0.0
536694,0.0,0.0,,0.0,0.0,0.0
536916,0.0,0.0,,0.0,0.0,0.0
538207,0.0,0.0,,0.0,0.0,0.0
543295,0.0,0.0,,0.0,0.0,0.0
544877,0.0,0.0,,0.0,0.0,0.0
545477,0.0,0.0,,0.0,0.0,0.0
547027,1.0,0.0,1.0,1.0,0.0,1.0
547037,0.0,0.0,,0.0,0.0,0.0
547410,0.0,0.0,,0.0,0.0,0.0
547676,0.0,0.0,,0.0,0.0,0.0
547701,0.0,0.0,,0.0,0.0,0.0
547719,0.0,0.0,,0.0,0.0,0.0
549067,0.0,0.0,,0.0,0.0,0.0
549074,0.0,0.0,,0.0,0.0,0.0
549329,0.0,0.0,,0.0,0.0,0.0
549640,0.0,0.0,,0.0,0.0,0.0
549912,0.0,0.0,,0.0,0.0,0.0
550090,0.0,0.0,,0.0,0.0,0.0
550615,0.0,0.0,,0.0,0.0,0.0
550839,0.0,0.0,,0.0,0.0,0.0
550864,0.0,0.0,,0.0,0.0,0.0
551206,0.0,0.0,,0.0,0.0,0.0
551210,0.0,0.0,,0.0,0.0,0.0
551221,0.0,0.0,,0.0,0.0,0.0
551226,0.0,0.0,,0.0,0.0,0.0
551230,0.0,0.0,,0.0,0.0,0.0
551483,0.0,0.0,,0.0,0.0,0.0
552427,0.0,0.0,,0.0,0.0,0.0
554194,0.0,0.0,,0.0,0.0,0.0
554197,0.0,0.0,,0.0,0.0,0.0
554605,0.0,0.0,,0.0,0.0,0.0
556637,0.0,0.0,,0.0,0.0,0.0
559684,0.0,0.0,,0.0,0.0,0.0
559962,0.0,0.0,,0.0,0.0,0.0
560262,2.0,0.0,2.0,0.0,0.0,0.0
560552,0.0,0.0,,0.0,0.0,0.0
564406,0.0,0.0,,0.0,0.0,0.0
564940,0.0,0.0,,0.0,0.0,0.0
565431,0.0,0.0,,0.0,0.0,0.0
567119,0.0,0.0,,0.0,0.0,0.0
567121,0.0,0.0,,0.0,0.0,0.0
569014,0.0,0.0,,0.0,0.0,0.0
570241,0.0,0.0,,0.0,0.0,0.0
570526,0.0,0.0,,0.0,0.0,0.0
573062,0.0,0.0,,0.0,0.0,0.0
574458,0.0,0.0,,0.0,0.0,0.0
575204,0.0,0.0,,0.0,0.0,0.0
575458,0.0,0.0,,0.0,0.0,0.0
575476,0.0,0.0,,0.0,0.0,0.0
575901,0.0,0.0,,0.0,0.0,0.0
576620,0.0,0.0,,0.0,0.0,0.0
576628,0.0,0.0,,0.0,0.0,0.0
577016,0.0,0.0,,0.0,0.0,0.0
577114,0.0,0.0,,0.0,0.0,0.0
577285,0.0,0.0,,0.0,0.0,0.0
577669,0.0,0.0,,0.0,0.0,0.0
577725,0.0,0.0,,0.0,0.0,0.0
577974,0.0,0.0,,0.0,0.0,0.0
578153,0.0,0.0,,0.0,0.0,0.0
578545,0.0,0.0,,0.0,0.0,0.0
579075,0.0,0.0,,0.0,0.0,0.0
586268,0.0,0.0,,0.0,0.0,0.0
586309,0.0,0.0,,0.0,0.0,0.0
590012,0.0,0.0,,0.0,0.0,0.0
590014,0.0,0.0,,0.0,0.0,0.0
590039,0.0,0.0,,0.0,0.0,0.0
591357,0.0,0.0,,0.0,0.0,0.0
591386,0.0,0.0,,0.0,0.0,0.0
592031,0.0,0.0,,0.0,0.0,0.0
593174,0.0,0.0,,0.0,0.0,0.0
596042,0.0,0.0,,0.0,0.0,0.0
596047,0.0,0.0,,0.0,0.0,0.0
596054,0.0,0.0,,0.0,0.0,0.0
596777,0.0,0.0,,0.0,0.0,0.0
597320,0.0,0.0,,0.0,0.0,0.0
599303,0.0,0.0,,0.0,0.0,0.0
602903,0.0,0.0,,0.0,0.0,0.0
606689,0.0,0.0,,0.0,0.0,0.0
606745,0.0,0.0,,0.0,0.0,0.0
606774,0.0,0.0,,0.0,0.0,0.0
606775,0.0,0.0,,0.0,0.0,0.0
606798,0.0,0.0,,0.0,0.0,0.0
606921,0.0,0.0,,0.0,0.0,0.0
607464,0.0,0.0,,0.0,0.0,0.0
608181,0.0,0.0,,0.0,0.0,0.0
609640,0.0,0.0,,0.0,0.0,0.0
609873,0.0,0.0,,0.0,0.0,0.0
611922,0.0,0.0,,0.0,0.0,0.0
613804,0.0,0.0,,0.0,0.0,0.0
614574,0.0,0.0,,0.0,0.0,0.0
616065,0.0,0.0,,0.0,0.0,0.0
616077,0.0,0.0,,0.0,0.0,0.0
616221,0.0,0.0,,0.0,0.0,0.0
616222,0.0,0.0,,0.0,0.0,0.0
619146,0.0,0.0,,0.0,0.0,0.0
619734,0.0,0.0,,0.0,0.0,0.0
620408,0.0,0.0,,0.0,0.0,0.0
620487,0.0,0.0,,0.0,0.0,0.0
624773,0.0,0.0,3.0,0.0,0.0,0.0
626464,0.0,0.0,,0.0,0.0,0.0
626844,0.0,0.0,,0.0,0.0,0.0
628204,0.0,0.0,,0.0,0.0,0.0
630664,0.0,0.0,,0.0,0.0,0.0
630699,0.0,0.0,,0.0,0.0,0.0
631786,0.0,0.0,,0.0,0.0,0.0
640419,0.0,0.0,,0.0,0.0,0.0
641221,0.0,0.0,,0.0,0.0,0.0
643135,0.0,0.0,,0.0,0.0,0.0
645618,0.0,0.0,,0.0,0.0,0.0
647671,0.0,0.0,,0.0,0.0,0.0
647850,0.0,0.0,,0.0,0.0,0.0
649208,0.0,0.0,,0.0,0.0,0.0
651426,0.0,0.0,,0.0,0.0,0.0
653481,0.0,0.0,,0.0,0.0,0.0
660392,0.0,0.0,,0.0,0.0,0.0
672492,0.0,0.0,,0.0,0.0,0.0
685628,0.0,0.0,,0.0,0.0,0.0
699989,0.0,0.0,,0.0,0.0,0.0
