season,team,arch,gap,early,rest,euro_jul_aug,euro_sept,is_mid,treat
1516,Arsenal,prior top-6,0.2735343158626417,0.19313861602719296,-0.08039569983544875,False,False,0.0,0.0
1516,Aston Villa,prior 13-20,0.20464565583670272,0.17629663291252587,-0.028349022924176844,False,False,0.0,0.0
1516,Bournemouth,promoted,-0.2296485132620872,-0.19405493184564315,0.03559358141644406,False,False,0.0,0.0
1516,Chelsea,prior top-6,-0.13596786690482388,-0.12754958225434543,0.008418284650478447,False,False,0.0,0.0
1516,Crystal Palace,prior 7-12,0.4161471430835333,0.3502983426296639,-0.0658488004538694,False,False,1.0,0.0
1516,Everton,prior 7-12,-0.2340538873952609,-0.19684063366310692,0.03721325373215398,False,False,1.0,0.0
1516,Leicester,prior 13-20,-0.6771464479654168,-0.5845961061855119,0.09255034177990486,False,False,0.0,0.0
1516,Liverpool,prior top-6,-0.2019188488011399,-0.19341684327361305,0.008502005527526828,False,False,0.0,0.0
1516,Man City,prior top-6,0.7055788911109976,0.5697450417864522,-0.13583384932454537,False,False,0.0,0.0
1516,Man United,prior top-6,-0.10152554846671977,-0.10114862051754477,0.0003769279491750016,True,False,0.0,1.0
1516,Newcastle,prior 13-20,-0.266724246184571,-0.2228801684436682,0.04384407774090285,False,False,0.0,0.0
1516,Norwich,promoted,0.43410297998814396,0.36709208524544623,-0.06701089474269772,False,False,0.0,0.0
1516,Southampton,prior 7-12,0.003302236121255491,-0.0077307236713316145,-0.011032959792587105,True,False,1.0,1.0
1516,Stoke,prior 7-12,0.0303635719645944,0.026198048595743467,-0.004165523368850933,False,False,1.0,0.0
1516,Sunderland,prior 13-20,-0.33955682708498625,-0.2827348119979918,0.05682201508699446,False,False,0.0,0.0
1516,Swansea,prior 7-12,0.35954559067345404,0.30509183993599664,-0.054453750737457396,False,False,1.0,0.0
1516,Tottenham,prior top-6,-0.19095002476249975,-0.18711855834031144,0.0038314664221883177,False,False,0.0,0.0
1516,Watford,promoted,-0.07837816385272084,-0.07094080995311092,0.0074373538996099255,False,False,0.0,0.0
1516,West Brom,prior 13-20,-0.37823950069283785,-0.3214188582941358,0.05682064239870202,False,False,0.0,0.0
1516,West Ham,prior 7-12,-0.40323645033440697,-0.34054709710057657,0.0626893532338304,True,False,1.0,1.0
1617,Arsenal,prior top-6,-0.13434137415590225,-0.1314226115655147,0.0029187625903875497,False,False,0.0,0.0
1617,Bournemouth,prior 13-20,-0.42152526516056943,-0.3423024258573633,0.07922283930320609,False,False,0.0,0.0
1617,Burnley,promoted,-0.47764529111253007,-0.4005593319326846,0.07708595917984544,False,False,0.0,0.0
1617,Chelsea,prior 7-12,-0.09727548432289436,-0.12243995303833266,-0.0251644687154383,False,False,1.0,0.0
1617,Crystal Palace,prior 13-20,0.0906548262257416,0.0751087650143557,-0.015546061211385898,False,False,0.0,0.0
1617,Everton,prior 7-12,0.27338114289644544,0.21939353745844056,-0.05398760543800485,False,False,1.0,0.0
1617,Hull,promoted,-0.06969855251126518,-0.04664594187344479,0.023052610637820388,False,False,0.0,0.0
1617,Leicester,prior top-6,0.18693829564212172,0.15589702812649955,-0.03104126751562217,False,False,0.0,0.0
1617,Liverpool,prior 7-12,0.4271524445775279,0.33045470154621714,-0.09669774303131073,False,False,1.0,0.0
1617,Man City,prior top-6,-0.03608461969413747,-0.084104494741575,-0.04801987504743753,True,False,0.0,1.0
1617,Man United,prior top-6,0.25843112811894814,0.18113823389825454,-0.0772928942206936,False,False,0.0,0.0
1617,Middlesbrough,promoted,-0.11053278787710649,-0.09127479997643184,0.019257987900674657,False,False,0.0,0.0
1617,Southampton,prior top-6,0.13316649497568947,0.09354201321280269,-0.03962448176288679,False,False,0.0,0.0
1617,Stoke,prior 7-12,-0.33502633183816455,-0.28528016902222314,0.049746162815941436,False,False,1.0,0.0
1617,Sunderland,prior 13-20,0.46282518729575745,0.40205472675781556,-0.060770460537941884,False,False,0.0,0.0
1617,Swansea,prior 7-12,-0.04348922917939721,-0.025808173599243034,0.017681055580154172,False,False,1.0,0.0
1617,Tottenham,prior top-6,0.05613774152826371,0.013634876472170357,-0.04250286505609335,False,False,0.0,0.0
1617,Watford,prior 13-20,0.21410306224216397,0.18036811925092922,-0.03373494299123474,False,False,0.0,0.0
1617,West Brom,prior 13-20,-0.0491998469730037,-0.0459257513043396,0.003274095668664094,False,False,0.0,0.0
1617,West Ham,prior 7-12,0.05439928460388066,0.0514682858773608,-0.0029309987265198623,True,False,1.0,1.0
1718,Arsenal,prior top-6,-0.21100758900380287,-0.1917582177234117,0.019249371280391163,False,False,0.0,0.0
1718,Bournemouth,prior 7-12,-0.3654022676280856,-0.2946126478150298,0.07078961981305573,False,False,1.0,0.0
1718,Brighton,promoted,-0.36111695301291646,-0.304331686765726,0.056785266247190484,False,False,0.0,0.0
1718,Burnley,prior 13-20,-0.18262470440524864,-0.15643085995822928,0.026193844447019374,False,False,0.0,0.0
1718,Chelsea,prior top-6,-0.4551412307771831,-0.41481964170405666,0.040321589073126454,False,False,0.0,0.0
1718,Crystal Palace,prior 13-20,-0.0612338770479749,-0.05014162010991043,0.011092256938064468,False,False,0.0,0.0
1718,Everton,prior 7-12,0.09460184961473614,0.08038890580105579,-0.014212943813680344,True,False,1.0,1.0
1718,Huddersfield,promoted,-0.03769072751316971,-0.034068649966797405,0.003622077546372303,False,False,0.0,0.0
1718,Leicester,prior 7-12,0.16032999762298913,0.12854216752730602,-0.03178783009568311,False,False,1.0,0.0
1718,Liverpool,prior top-6,0.36584781101268504,0.2634001408990562,-0.10244767011362883,True,False,0.0,1.0
1718,Man City,prior top-6,0.6005299413103744,0.43424404571229563,-0.16628589559807877,False,False,0.0,0.0
1718,Man United,prior top-6,0.7028624372841583,0.577876427916213,-0.12498600936794536,False,False,0.0,0.0
1718,Newcastle,promoted,0.368145665775347,0.3056979681788139,-0.0624476975965331,False,False,0.0,0.0
1718,Southampton,prior 7-12,-0.22623934588268005,-0.19764063933820006,0.028598706544479994,False,False,1.0,0.0
1718,Stoke,prior 13-20,-0.10294400175722872,-0.07566210164886238,0.027281900108366338,False,False,0.0,0.0
1718,Swansea,prior 13-20,0.06442381344313723,0.059519069711359014,-0.0049047437317782175,False,False,0.0,0.0
1718,Tottenham,prior top-6,-0.1059414325794355,-0.12424148531653456,-0.018300052737099066,False,False,0.0,0.0
1718,Watford,prior 13-20,0.22161531432477402,0.18461660773976316,-0.03699870658501086,False,False,0.0,0.0
1718,West Brom,prior 7-12,-0.24043211843221973,-0.20536577284168808,0.03506634559053166,False,False,1.0,0.0
1718,West Ham,prior 7-12,0.13668584650378088,0.1177921863215481,-0.018893660182232777,False,False,1.0,0.0
1819,Arsenal,prior top-6,-0.18978649858451452,-0.16530840640543149,0.02447809217908302,False,False,0.0,0.0
1819,Bournemouth,prior 7-12,0.06107992859218067,0.05631530721228667,-0.004764621379894002,False,False,1.0,0.0
1819,Brighton,prior 13-20,-0.03899498558945227,-0.033171884910243955,0.005823100679208312,False,False,0.0,0.0
1819,Burnley,prior 7-12,-0.1195484891743029,-0.09037210343860225,0.029176385735700652,True,False,1.0,1.0
1819,Cardiff,promoted,-0.06532793942127346,-0.04863689835692408,0.016691041064349377,False,False,0.0,0.0
1819,Chelsea,prior top-6,-0.3619150940877438,-0.3360152866674822,0.025899807420261572,False,False,0.0,0.0
1819,Crystal Palace,prior 7-12,-0.08244262421232655,-0.07670262654360722,0.005739997668719327,False,False,1.0,0.0
1819,Everton,prior 7-12,-0.4813938549468503,-0.41895329577318097,0.06244055917366929,False,False,1.0,0.0
1819,Fulham,promoted,0.23441608915468432,0.21194859370697305,-0.022467495447711275,False,False,0.0,0.0
1819,Huddersfield,prior 13-20,-0.07678846582403732,-0.06006892659231744,0.016719539231719885,False,False,0.0,0.0
1819,Leicester,prior 7-12,-0.13198449811939222,-0.12976208936207728,0.002222408757314956,False,False,1.0,0.0
1819,Liverpool,prior top-6,0.4711428264791696,0.34171969721083956,-0.12942312926833002,False,False,0.0,0.0
1819,Man City,prior top-6,0.6551328760268718,0.47008826579229773,-0.18504461023457403,False,False,0.0,0.0
1819,Man United,prior top-6,-0.37068006995310027,-0.3244520570055292,0.04622801294757107,False,False,0.0,0.0
1819,Newcastle,prior 7-12,-0.41311224737047875,-0.3502195897858605,0.06289265758461826,False,False,1.0,0.0
1819,Southampton,prior 13-20,0.10860299922644134,0.09369526490379836,-0.01490773432264298,False,False,0.0,0.0
1819,Tottenham,prior top-6,0.24375724754506867,0.18922285880019915,-0.05453438874486953,False,False,0.0,0.0
1819,Watford,prior 13-20,-0.22719640320625337,-0.1853129724476813,0.04188343075857206,False,False,0.0,0.0
1819,West Ham,prior 13-20,-0.14997061946633472,-0.11818892874482932,0.03178169072150541,False,False,0.0,0.0
1819,Wolves,promoted,0.3440213574408402,0.2681539724915008,-0.07586738494933942,False,False,0.0,0.0
1920,Arsenal,prior top-6,-0.03593063956155924,-0.03631322112644061,-0.00038258156488137074,False,False,0.0,0.0
1920,Aston Villa,promoted,-0.15479991780677968,-0.11705626016357489,0.03774365764320479,False,False,0.0,0.0
1920,Bournemouth,prior 13-20,0.2129731345038815,0.18298957688750997,-0.029983557616371517,False,False,0.0,0.0
1920,Brighton,prior 13-20,0.0560094604782447,0.05139364110831829,-0.004615819369926409,False,False,0.0,0.0
1920,Burnley,prior 13-20,-0.11279141518801244,-0.10213441552262399,0.010656999665388446,False,False,0.0,0.0
1920,Chelsea,prior top-6,0.23672715583632492,0.16819481253396906,-0.06853234330235587,False,False,0.0,0.0
1920,Crystal Palace,prior 7-12,-0.001516059566887833,-0.00031540406793236403,0.001200655498955469,False,False,1.0,0.0
1920,Everton,prior 7-12,-0.21017043673609148,-0.19064020138733143,0.019530235348760062,False,False,1.0,0.0
1920,Leicester,prior 7-12,-0.29968978252952805,-0.2757373639016328,0.023952418627895242,False,False,1.0,0.0
1920,Liverpool,prior top-6,-0.2292262443375337,-0.22588212505634933,0.003344119281184374,False,False,0.0,0.0
1920,Man City,prior top-6,0.5319265074001596,0.3943582477676842,-0.13756825963247543,False,False,0.0,0.0
1920,Man United,prior top-6,-0.22956968533420247,-0.22351101009298446,0.0060586752412179895,False,False,0.0,0.0
1920,Newcastle,prior 13-20,-0.3427988957472749,-0.2788832663064124,0.0639156294408625,False,False,0.0,0.0
1920,Norwich,promoted,0.44202934798465066,0.38262796327766835,-0.05940138470698229,False,False,0.0,0.0
1920,Sheffield United,promoted,0.12310839615966651,0.09650262837391249,-0.026605767785754027,False,False,0.0,0.0
1920,Southampton,prior 13-20,0.22635266295407824,0.18772844292437638,-0.03862422002970187,False,False,0.0,0.0
1920,Tottenham,prior top-6,-0.031383375908907406,-0.03493013074610122,-0.0035467548371938135,False,False,0.0,0.0
1920,Watford,prior 7-12,0.10213406424378667,0.08247851272132652,-0.019655551522460152,False,False,1.0,0.0
1920,West Ham,prior 7-12,0.12402556198224221,0.1148365580350626,-0.009189003947179607,False,False,1.0,0.0
1920,Wolves,prior 7-12,-0.003720872954065861,-0.032103598745584404,-0.028382725791518543,True,False,1.0,1.0
2021,Arsenal,prior 7-12,-0.058385813909130564,-0.06439999358982358,-0.006014179680693017,False,False,1.0,0.0
2021,Aston Villa,prior 13-20,0.12886194667428147,0.10375722889334936,-0.025104717780932095,False,False,0.0,0.0
2021,Brighton,prior 13-20,0.009152698560073017,-0.016124908058998688,-0.025277606619071705,False,False,0.0,0.0
2021,Burnley,prior 7-12,-0.2036696753421276,-0.16622963300521484,0.03744004233691274,False,False,1.0,0.0
2021,Chelsea,prior top-6,-0.6979576932491598,-0.6308276748286435,0.06713001842051625,False,False,0.0,0.0
2021,Crystal Palace,prior 13-20,0.2527894314181415,0.2196103471715041,-0.03317908424663737,False,False,0.0,0.0
2021,Everton,prior 7-12,0.6813084044699059,0.5674910634550251,-0.11381734101488084,False,False,1.0,0.0
2021,Fulham,promoted,-0.45767638857867254,-0.3848420192260451,0.07283436935262741,False,False,0.0,0.0
2021,Leeds,promoted,-0.024957233977347823,-0.013997956546530688,0.010959277430817135,False,False,0.0,0.0
2021,Leicester,prior top-6,-0.5832095024607523,-0.5024908531208627,0.08071864933988963,False,False,0.0,0.0
2021,Liverpool,prior top-6,0.4767157729892819,0.38036654074136567,-0.09634923224791622,False,False,0.0,0.0
2021,Man City,prior top-6,-0.49466187949445656,-0.4771041040251259,0.017557775469330662,False,False,0.0,0.0
2021,Man United,prior top-6,-0.7315893927434551,-0.6369379735330069,0.09465141921044834,False,False,0.0,0.0
2021,Newcastle,prior 13-20,-0.21778699806859708,-0.17836268571487154,0.03942431235372553,False,False,0.0,0.0
2021,Sheffield United,prior 7-12,-0.1307945488475014,-0.10011740553249675,0.03067714331500465,False,False,1.0,0.0
2021,Southampton,prior 7-12,-0.060877610598901975,-0.05136205852302946,0.009515552075872513,False,False,1.0,0.0
2021,Tottenham,prior top-6,0.528171482615405,0.4341095656418375,-0.09406191697356754,False,True,0.0,0.0
2021,West Brom,promoted,-0.3940949409259062,-0.31878918894783775,0.07530575197806842,False,False,0.0,0.0
2021,West Ham,prior 13-20,0.3332621671824022,0.2709972721684793,-0.06226489501392293,False,False,0.0,0.0
2021,Wolves,prior 7-12,-0.16061952892476153,-0.14121286501224303,0.019406663912518496,False,False,1.0,0.0
2122,Arsenal,prior 7-12,-0.2213381162409504,-0.20394134805041586,0.017396768190534546,False,False,1.0,0.0
2122,Aston Villa,prior 7-12,-0.37826556001026623,-0.3258462415513985,0.05241931845886773,False,False,1.0,0.0
2122,Brentford,promoted,0.4912887095691396,0.40140703992880766,-0.08988166964033194,False,False,0.0,0.0
2122,Brighton,prior 13-20,-0.33860815058127197,-0.2982959391847709,0.04031221139650111,False,False,0.0,0.0
2122,Burnley,prior 13-20,0.15480298888267646,0.13209909805844947,-0.02270389082422701,False,False,0.0,0.0
2122,Chelsea,prior top-6,0.4128958286492787,0.30544954798676627,-0.10744628066251244,False,False,0.0,0.0
2122,Crystal Palace,prior 13-20,0.1066413433774984,0.07013186283551753,-0.03650948054198086,False,False,0.0,0.0
